سنجیدن,البته نکته مهم این است که آزمون های کتبی در همه موارد نباید به کار گرفته شود بلکه در زمان هایی که معلم قصد سنجیدن سطوح بالاتری از یادگیری مثل تجزیه و تحلیل را دارد باید از روش کتبی استفاده کرد
خواباندن,خواب طبیعی با پاسخ دهی فرد به تلقینات سازگاری ندارد اما می توان از هیپنوتیزم برای خواباندن فرد استفاده کرد
دورکردن,با‌وجود‌این  شهرداری تهران که پول خرج‌کردن را خوب بلد است، شروع به اقداماتی ظاهری و  سطحی برای مردم محله هرندی به شکل نقطه‌ای و اقدامات سلبی از جمله کشیدن  نرده‌هایی بلند و آهنی دور پارک‌ها برای دورکردن معتادان می‌کند؛ بدون آنکه  درباره محل تجمع جدید و کلونی‌های تازه شکل‌گرفته توضیحی بدهد
ابادان,همچنین در پایان معاملات امروز، نمادهای معاملاتی شرکت‌های دوده صنعتی پارس، پتروشیمی ابادان، قند قزوین، خوراک دام پارس، بیسکوئیت گرجی، گرانیت به‌سرام، پشم شیشه ایران، سیمان خوزستان به دلیل آن‌چه که ابهام در ارائه اطلاعات خوانده شد متوقف شدند
علفی,از جمله آن مواد، گز علفی است که در پزشکی استفاده می‌شود
بیصدا,عروسکی سفید رنگ گوشه تخت افتاده و دختری  که نامش کیمیاست آرام و بیصدا  کنار عرسک خوابیده
سنگچین,گورهای این گورستان، به صورت سه طبقه دخمه‌‏ای سنگچین شده و با لوازم مورد نیاز زندگی مردگان کشف شده‌‏اند
سنگچین,گورها دخمه‌ه‏ای چند طبقه و سنگچین شده هستند و بنابر روایتی مردگان این گورستان با وسایل زندگی خود در گورها دفن شده‌اند
درخشیدن,خورشید توان درخشیدن ندارد و زورش به خاکی که جلویش را گرفته است، نمی‌رسد
یکسر,امروز از صبح شروع به کار کردم و یکسر در حال کار هستیم
پزو,دولت آرژانتین نرخ مبادله تثبیت شده پزو را با دلار آمریکا تعیین نموده و رشد پایه پولی را محدود ساخت
پزو,پزو عنوان واحد پولی آرژانتین است
پزو,با این کار در سال ۱۹۹۳ میلادی، بعد از این که صحبت‌های زیادی در مورد نام واحد پل جدید شده بود هر ۱۰۰۰ پزو قدیم به ۱ پزو جدید تبدیل شد و تا سال ۱۹۹۶ تمام اسکناس‌ها و سکه‌ها با واژه «جدید» چاپ می‌شدند
خز,اهالی كرمان قسمت اعظم مصنوعات و محصولات خود را از قبیل شال و نمد و تفنگ فتیله‌ای به خراسان و كابل و بلخ و بخارا و ایالات شمالی می‌فرستند و در ازای آنها انقوزه و انواع صمغ و ریواس و روناس و سایر ادویه و پوست بخارایی و خز و ابریشم و فولاد و مس و چای دریافت می‌كنند
ارام,سپس در وضعيت بهتر و ارام تر راه حل هاي خود را بررسي كنيد
گماشتن,ایشان به الزامات و وظایف مسوولان برای  رونق گرفتن تولید داخلی اشاره کردند و افزودند: گماشتن مدیران کارآمد،  متعهد، بانشاط، پرانگیزه و قوی از جانب مسوولان ارشد کشور برای بخش‌های  تولید یکی از این الزامات است
امدن,متن : �پارسینه:� محمود واعظی در برنامه گفتگوی ویژه خبری شبکه دو سیما گفت: با وجود تکلیف مجلس به دولت دربرنامه های چهارم و پنجم توسعه تا ابتدای روی کار امدن دولت یازدهم تنها 15 درصد زیر ساخت های شبکه ملی اطلاعات ایجاد شده بود
امدن,آنان که توانایی به جبهه امدن را دارند بیایند و آنان که ندارند در پشت جبهه خدمت کنند، تا بتوانید به داد مظلومان و محرومان برسید و اسلام را در دنیا زنده نگهدارید
پزو,او سقوط پزو را هم در صورت ریاست‌جمهوری ترامپ، 8 درصد پیش‌بینی می‌کند
پزو,البته او می‌گوید که پزو در بلندمدت بازگشت خواهد داشت، چراکه بانک مرکزی مکزیک در بازار مداخله خواهد کرد و کنگره نیز سیاست‌های ترامپ را تعدیل خواهد کرد
جداشدن,رییس سازمان در ادامه با اشاره به جوش خوردن دو پروتون در گداخت و جداشدن دو عنصر در شکافت که وزن مجموع آن عناصر کم می شود و بخشی از آن تبدیل به انرژی می شود، گفت: حالا شما در کوانتوم مکانیک اگر بخواهید دو پروتون را به هم بچسبانید، اینها بار مثبت دارند و هر چه بهم نزدیک می شوند فشار بیشتری را می طلبد و همدیگر را دفع می کنند
پزو,تولید به شدت کاهش یافت و ارزش پزو (واحد پول آرژانتین) به شدت سقوط کرد
پزو,در برنامه اشتغال عمومی آرژانتین، برای روزی حداقل 4 ساعت کار، 150 پزو دستمزد تعیین شد، در حالی که حداقل مزد 300 تا 350 دلار بود
نخودی,مهریه همسر امیر کبیر چقدر بود (+عکس) امیرکبیر یک جلد کلام‌الله و «هشت هزارتومان نقد اشرفی ناصرالدین‌شاهی هجده نخودی» را مهریه همسر خود که خواهر ناصرالدین‌شاه هم بود را قرار داد و پای عقدنامه را مهر کرد
سیه,من این داستان ها را باور نمی کردم و در حقیقت سعی می کردم با خود فریبی آنها را نپذیرم تا این که چندبار در میهمانی‌های دربار، دایی قاسم همدانی را که مردی متوسط القامه سیه چرده بود، دیدم
یکسر,بزرگ‌زاد در این مورد می‌گوید: «ادبیات کهن ما یکسر قصه‌گویی است و نمی‌تواند درام را شکل دهد
ردکردن,اگر شما را بپسندند، به‌منزله ردکردن گذشته من نیست
ردکردن,ردکردن گذشته فرایند دیگری دارد
کشدار,زنگ انتظار خسته‌کننده و تمام نشدنی، پیام‌های ضبط شده‌ای که با کشدار شدن تماس‌تان بارها و بارها تکرار می‌شود و
فتوکپی,چنانچه اظهارنامه را شخص دیگری مانند وکیل، قیم یا ولی به نمایندگی از ذی‌حق تقدیم ‌کند، علاوه بر احراز هویت او توسط مسئول دایره اظهارنامه، لازم است که فتوکپی مصدق مدرک که سمت او را اثبات کند، نیز تسلیم شود تا به همراه اظهارنامه برای طرف ارسال شود
درخشیدن,آلبومش کامل شده بود و ستاره اش درخشیدن گرفته بود
سیه,دلواپس اینکه مبادا مشت بسته آنها نزد مردم و مقامات عالی نظام باز شود و سیه‌روی شوند
اوردن,برای به دست اوردن xp دو راه وجود داره:1-اگر لول شما از نیروهاتون بالاتر باشه هر شب(اوتوماتیک)اونا رو تمرین میدید و اونا xp دریافت میکنند
نگاشتن,از آن تک نگاری‌ها که تعدادشان بیش از ۱۰ هزار مقاله است، نکاتی استخراج کردم که دستمایه نگاشتن تاریخ روزنامه‌نگاری فارسی شد
خز,"واقعاً کارگردان انتظار دارد با این اوضاع و شدت و رقت، فیلمش مجوز اکران هم بگیرد؟! عاقبت استفاده از سوغاتی های سفرِ مکه ی عمه جان در گریم بهتر از این نمی شود!         در روزهای ابتدایی از مسیرِ ""خز شدن"" سرویس استوری اینستاگرام هستیم"
اوردن,0 – بازی پازل کم حجم “قهرمانان افسون” اندروید + مود Charm Heroes – The Match King به فارسی “قهرمانان افسون – مسابقه پادشاه” بازی جدید و کم حجم پازلی از XULI Games برای دستگاه های اندرویدی است که با بیش از 500 هزار دانلود از گوگل پلی از محبوب ترین بازی های پازل از نوع جورچین به شمار می رود و هم اکنون تصمیم گرفته ایم ان را برای اولین بار در ایران حضور شما دوستداران بازی های پازل اندرویدی معرفی کنیم! در این بازی پازلی شما می بایست با کنار هم قرار دادن سه یا بیشتر از آب نبات ها و میوه های خوشمزه اقدام به از بین بردن ان ها نمایید و بیش از 300 مرحله متنوع را یکی پس از دیگری پشت سر بگذارید! انواع قدرت های یو پی اس نیز برای بدست اوردن در هر مرحله قرار داده می شود که با استفاده از ان ها انفجار ایتم ها با سرعت و قدرت بیشتری صورت می پذیرد و مراحل را می توانید آسان تر پشت سر بگذارید! بازی علی رغم حجم بسیار کم اش به بهترین شکل ممکن طراحی شده است و مطمنا محو طراحی رنگارنگ، صداگذاری هیجان اور و گیم پلی اعتیاداور اش خواهید شد! اگر از علاقه مندان به بازی های پازل Match-3 هستید که نظر شما را جلب کند و بتواند برای چند ساعتی شما را سرگرم کند بدون شک Charm Heroes از بهترین هاست
اوردن,0 – بازی پازل کم حجم “قهرمانان افسون” اندروید + مود Charm Heroes – The Match King به فارسی “قهرمانان افسون – مسابقه پادشاه” بازی جدید و کم حجم پازلی از XULI Games برای دستگاه های اندرویدی است که با بیش از 500 هزار دانلود از گوگل پلی از محبوب ترین بازی های پازل از نوع جورچین به شمار می رود و هم اکنون تصمیم گرفته ایم ان را برای اولین بار در ایران حضور شما دوستداران بازی های پازل اندرویدی معرفی کنیم! در این بازی پازلی شما می بایست با کنار هم قرار دادن سه یا بیشتر از آب نبات ها و میوه های خوشمزه اقدام به از بین بردن ان ها نمایید و بیش از 300 مرحله متنوع را یکی پس از دیگری پشت سر بگذارید! انواع قدرت های یو پی اس نیز برای بدست اوردن در هر مرحله قرار داده می شود که با استفاده از ان ها انفجار ایتم ها با سرعت و قدرت بیشتری صورت می پذیرد و مراحل را می توانید آسان تر پشت سر بگذارید! بازی علی رغم حجم بسیار کم اش به بهترین شکل ممکن طراحی شده است و مطمنا محو طراحی رنگارنگ، صداگذاری هیجان اور و گیم پلی اعتیاداور اش خواهید شد! اگر از علاقه مندان به بازی های پازل Match-3 هستید که نظر شما را جلب کند و بتواند برای چند ساعتی شما را سرگرم کند بدون شک Charm Heroes از بهترین هاست
جداشدن,عباس آخوندی هرچند از مدتی پیش که بحث جداشدن وزارت
ارام,( شریبرگ ، ارام و واتسکوفسکی 1997 ) - اختلال صدای گفتار : اختلال صدای گفتار یا اختلال واجی که شیوع آن در کودکان 3 ساله حدود 16درصد ( شریبرگ 2002 ) و در کودکان 6ساله حدود 4درصد ( شریبرگ 1999 ) است ، گروهی از اختلالات گفتاری است که با مشکلات تلفظی و نقایصی در تولید و استفاده مناسب از آواهای گفتاری همراه است و تلفظ برخی آواهای گفتاری ( واج ) در زبان مادری کودک یا گاهی افراد بالغ به لحاظ کمی یا کیفی به شدت دچار نقص می گردد ( ساکس ، تیلور و هانسن 2007 )
سنجیدن,مثلا فوتبال دوست دارید، بدن شما هم این اجازه را به شما می دهد که بتوانید در زمین خوب بازی کنید اما آیا از نظر روانی می توانید کار تیمی انجام بدهید؟ می توانید در بین هزاران تماشاگر که تشویق یا حتی تخریب می کنند به بازی خودتان ادامه دهید؟ سنجیدن این سه فاکتور کنار هم کار ساده ای نیست و معمولا پرهزینه و پرانرژی است و کمتر کسی این کار را انجام می دهد
ضربی,"در ادامه با حضور نوازندگان سازهای بادی و ضربی قطعه شماره ۸ ""آواهای اسلوانی"" ساخته آنتونین دورژاک و مارش اسلوانی اثر پیتر چایکوفسکی نواخته شدند"
نخودی,پوشش تابستانی کوتاه و به رنگ نخودی متمایل به قرمز است
هییت,در ایران عضو انجمن فلسفه و عضو هییت امنای بنیاد فرهنگ ایران و عضو فرهنگستان تاریخ و عضوبنیاد شاهنامه فردوسی بود
ضربی,کاروانسرای میرفتاح به کاروانسرای حلاج‌ها معروف است که در غرب راسته اصلی بازار ملایر توسط دالانی با طاق ضربی به آن متصل شده و سایر کاروانسراها با آجر، خشت و ملاط گل ساخته شده است
ضربی,این بنا در 2 طبقه ساخته شده که طبقه زیرین تمامأ با طاق‌های ضربی و خشتی ساخته شده‌است
دوشیزه,به گزارش رسانه ایران به نقل از مهر، محسن اسماعیلی افزود: حذف نام زوج از شناسنامه زوجه تنها در صورتی امکان پذیر است که در دوران عقد جدایی انجام شده باشد و دوشیزه بودن زوجه مطابق احکام قضایی و سند طلاق قابل استنباط باشد
شتری,میهن صنعت : ماهی لب شتری + عکس - 8 اردیبهشت 1392  -  14:51 میهن صنعت : نام این موجود به انگلیسی Scallop است که از واژه فرانسوی باستانی escalope به معنی پوسته گرفته شده است
ساییدن,دعا یعنی دست تضرّع و زاری به درگاه پروردگار دراز كردن و در پیشگاه مقدسش جبین بر خاك ساییدن و ذات پاكش را خواندن و درمان دردها را از او خواستن
اوردن,"Ali 2014/06/30, 12:42 با اجازه اساتید بعضی از هاب ها میتونید بهشون برق یا همون آداپتور حدود 9v بهشون وصل کنی که اگه برق کم اوردن از برق جدا گونه تامین کنند این موردم برای خرید مد نظر داشته باشید اگه زیاد میخواین usb وصل کنید حواستون به این قسمتم باشه داداش خوش باشید mobilemehdi 2014/06/30, 12:50 شما می تونید کاری که بنده کردم را انجام دهید یعنی خرید یک عدد هاب دی لینک به قیمت 98 تومن  که دارای اداپتور و شارژر برای گوشی نیز میباشد دارای 7 پورت REPAIRER 2014/06/30, 12:53 بهترين گزينه هابي كه پشت كيس وصل ميشه هست شما طبق شكافهاي روي مادر بردت رو مار برد چندبد هاب بندازي كه هر كدوم 4 پورت يو اس بي ساپورت ميكنه يهني دوتا از اون هاب هاي اينترنال بندازي 8 پورت يو اس بي داري MR"
تمثیل,(من اسالیب التربیه فی القرآن ص ۱۵۱) البته روش قرآن بیشتر در قالب تمثیل و تشبیه به کار رفته است تا خطاکاران، کافران و مشرکان را به مسیر درست بازگرداند
افسونگر,کد خبر: ۱۵۰۵۹۰   تاریخ انتشار: ۱۳۹۵/۱۲/۲۳ نگاهی به ۱۰ فیلم کم‌ فروش امسال؛ شوند که آدم هایش به طلسم افسونگر گرفتار شده اند
گند,بحث در مورد CoD Black Ops 2 Zombies موضوع: بحث در مورد CoD Black Ops 2 Zombies    بحث در مورد CoD Black Ops 2 Zombies این تاپیک مخصوص بخش زامبی BLACK OPS 2 هست من امروز بازی کردم  بازیش دو نوع مد داره که یک نوعی  باید 4 نفر تیمی کار کنید و سوار اتوبوس بشید تقربا مثل L4D ، واقعا آخرش بود یه مد دیگیری هم هست که اون اکتیویژن زده و فقط مخصوص کل انداختنه ، که 8 نفر بازی میکنند و باید دو تا تیم 4 نفره بشن و کدوم بیشتر زنده بمونه فعلا اولاشه اینقدر ناگفته در مورد زامبی BLACK OPS 2 هست برای لذت بردن از زندگی کافیه کمی احمق باشی(شکسپیر) تاریخ عضویت:1391/06/25     codهم گند زد من بازی نکردم ولی همین که شنیدم توش زامبی از این جور جکو جونورا داره دیگه خوشم نیومد   all pacino نوشته: codهم گند زد من بازی نکردم ولی همین که شنیدم توش زامبی از این جور جکو جونورا داره دیگه خوشم نیومد دوست عزیز بخش زامبیه cod bo&boII هیچ ربطی به بخش داستانی و کمپین بازی نداره
گند,MooS7Sin    من کلا BO2 رو فقط اول بخش مولتی و بعد زامبی می خرم سینگل خوشم نمیاد MW3 رو یادم وقتی امد بازی رو گزاشتم رو کنسولم رفتم بخش مولتی انلاین نشستم بازی کردم تازه بعد 1 ماه سینگلشو تموم کردم AmeriicanMafia    منم موافقم  بخش مولتی پلیر واقعا بهتر و کشش خیلی زیادی داره  جوری که میشه تا 1 سال تقریبا بدون خستگی بازی کرد  جادوی سری Cod همین بخشش هستش سری زامبی Black ops هم واقعا قشنگ و پر طرفداره   کلا چیزی کم نداره  راستی رضا لایو نیای که خطریه ها   الان Black ops 2 رو گذاشتی و بیای لایو خیلی ضایعس چون تابلو میشه که نسخه دزدی داری   واسه خودت گفتم  بلایی که سر Halo 4 سر ایرانی ها اومد رو یادت نره    خیلی ها بن شدن رفتن   all pacino نوشته: codهم گند زد من بازی نکردم ولی همین که شنیدم توش زامبی از این جور جکو جونورا داره دیگه خوشم نیومد یه سوال تو که PC داری و ایکس باکس نداری  ، و هنوز بخش تک نفره بازی BLACK OPS 2 رو بازی نکردی چرا میگی گند زده  کل گیمپلی تغییر کرده اون MW3 بود ، این black ops 2 هست سازندهاشون فرق میکنه ، فقط اسم cod روش هست کلا یه بازیی دیگری هست ، گرافیک هنریش غوغا میکنه ، اون mw3 که گرافیکش خیلی پایین بود ولی cod از dx11 پشتبانی میکنه ، من حیرون موندم چطور میگید بخش تک نفرش تکراری هست اون داستان پرایس بود که سه تا نسخه داشت ، دیگه اکتیویژن این همه خنک نیست تکراری بسازه بخش زامبی که دیگه حرف شو نزنیم بهتره ، بخش مولتیش زمین تا آسمون با نسخه قبلی فرق میکنه ، مثلا حدود 40 نوع کیل استریک داره و
ایین,کد خبر: ۴۴۶۲۰   تاریخ انتشار: ۱۳۹۶/۰۱/۱۵ رئیس جمهوری در ایین افتتاح طرح های اقتصادی در سنندج: 9
امدن,فرمان ترامپ به نماینده تجاری آمریکا این امکان را می‌دهد تا بازرسی‌های بیشتری در زمینه روابط تجاری چین انجام دهد در صورتی که بازرسی‌های انجام شده به بدست امدن مدارکی علیه چین منجر شود رئیس‌جمهور آمریکا می‌تواند به صورت یکجانبه تحریم و تعرفه‌های گمرکی علیه چین اعمال کند
تمثیل,مرة: 11:53 AM                         -                         12/1/2014 | طباعة أمین عام الوفاق: الشعب صاحب الشرعیّة ولیس الصنادیق الفارغة العربیه - أکّد الأمین العام لجمعیّة الوفاق الوطنیّ الشیخ علی سلمان، أنّ نِسَب التصویت فی إعادة الانتخابات النیابیّة والبلدیّة التی جرت السبت 29 نوفمبر/ تشرین الثانی 2014، لا تُعطی أدنی درجة لادّعاء تمثیل الشعب
تمثیل,12/1/2014   --   11:53 AM العربیه - أکّد الأمین العام لجمعیّة الوفاق الوطنیّ الشیخ علی سلمان، أنّ نِسَب التصویت فی إعادة الانتخابات النیابیّة والبلدیّة التی جرت السبت 29 نوفمبر/ تشرین الثانی 2014، لا تُعطی أدنی درجة لادّعاء تمثیل الشعب
اگاهانه,وي با بازگويي نتايج مطالعه خود که در آن نشان داده، افرادي که در حين انجام MRI، خودبه خود افکار منفي دارند (يک نشانگر روان رنجوري)، فعاليت بيشتري را در نواحي کورتکس داخلي پره فرونتال نشان مي دهند که اين مناطق با درک اگاهانه از خطر هم مرتبط است
فراش,این بازار شامل سراهای متعددی همچون؛ سرای کاشانی، سرای حکیم الدوله، سرای نور، سرای اصفهانی‌ها، سرای وکیل الدوله، سرای خرما فروش‌ها، سرای فراش باشی، سرای عماد الدوله، سرای سنگ تراش‌ها و سرای رنگ رزها است
هییت,رشد حجمی صادرات در سال جاری عباسعلی اسلامی دیگر عضو هییت مدیره اتحادیه صادرکنندگان نفت گاز و پتروشیمی نیز در این خصوص اظهار داشت: دولت باید تکلیف را مشخص کند، اگر صادرات خوب است چرا حمایتی از صادرکننده صورت نمی گیرد؟ وی افزود: در بحث مشوق های صادراتی تسهیل و رفع موانع تولید تنها حرف زده شده و اقدامات چشمگیری صورت نگرفته است
هییت,عضو هییت مدیره اتحادیه صادرکنندگان نفت و فرآورده های نعتی در پایان یادآور شد:یازدهمین همایش سراسری صادرکنندگان نفت،گاز و پتروشیمی یک شنبه 27 دی ماه سال جاری در سالن همایش های صدا و سیما با شعار برنامه ششم، پیشران رونق اقتصادی برگزار خواهد شد
افسونگر,کد خبر: ۶۹۴۲۶۴   تاریخ انتشار: ۱۳۹۵/۰۹/۰۷ افسونگر به نویسندگی و کارگردانی حسین تبریزی و تهیه
علفی,تخریب ارسباران و مسئولانی که دیر نگران می‌شوند / زنگ خطر برای ارسباران / ارسباران در حسرت دیروز / کارخانه‌ای که جنگل‌های ارسباران را نابود می‌کند /  ارسباران بیستمین پارک ملی کشور / تخریب هزار هکتار ذخیره‌گاه زیستکره ارسباران ارسباران را می توان از نظر تنوع گونه های درختی و درختچه ای و علفی و خشبی و همچنین از نظر تنوع جانوری به عنوان یک ذخیره گاه بی نظیر شناخت که بر همین اساس و به دلیل وجود گونه‌های گیاهی و جانوری کمیاب، چشم‌اندازهای بکر و وسیع  و شکنندگی و آسیب‌پذیری بالا، در سال‌های50 و 52 شمسی ابتدا به عنوان منطقه ممنوعه و سپس منطقه حفاظت شده معرفی و تحت مدیریت سازمان حفاظت محیط زیست قرار گرفته است
پزو,در مراسم عزاداری نوجوان ها تابوت را حمل می کنند و 50 پزو دستمزد می گیرند مردان بالغ آرمگاه ها را می سازند یا تعمیر می کنند، زن ها هم کار مراقبت و تمیز کردن گورستان را به عهده دارند
هییت,گفتنی است این موضوع در کمیسیون مورخ 8/4/95 مطرح و با توجه به جابجایی درون استانی با انتقال امتیاز تیم ضمن رویت کلیه دستورالعمل های هییت فوتبال موافقت گردید
انباشتن,طبق نظر فرانزلا، کلی دیدگاه نیوتنی را به این نحو زیر سوال قرار داد که نشان داد ما در علم مشغول بر هم انباشتن ذرات واقعیت‌های کشت شده نیستیم که گمان کنیم از این انباشت به حقیقت نایل می‌شویم
واگذارکردن,"مدیران این شرکت با واگذارکردن بخشی از سهام و مدیریت به کارمندان به دنبال آن هستند تا آنان را به ""سفیران برند"" آلیانز تبدیل کنند؛ افرادی که می توانند داستان آلیانز را برای دوستان، خانواده و شرکای تجاری خود تعریف کنند"
جاافتاده,"دوشنبه, 15 آذر 1395 - 15:15 چند سوال پولی که تا 35 سالگی باید جواب شان را بیابید 35ساله ها را هم می توان جوان به حساب آورد و هم به چشم بزرگسال های جاافتاده به آنها نگاه کرد"
سنجیدن,‌فکر می‌کنید که آرای منفی آقاي قالیباف و رئیسی با توجه به نظرسنجی‌ها و آنچه حاصل مناظره اول بوده است، بیشتر از آرای منفی روحانی است؟ سنجیدن آرای منفی سخت است
نخودی,سفال‌های هزاره اول قبل از میلاد درصد کمتری از سطح قلعه را به خود اختصاص داده و آثار مربوط به این دوره بیشتر تاسیسات معماری را شامل می‌شود و سفال‌های اسلامی عمدتا به صورت چرخ‌ساز با خمیره نخودی و قرمز و تمپر مواد کانی ساخته شده‌اند
امدن,خلا ها از منظر تعریف بنده مناطقی هستند که هر چند در میان بقیه یک ساختار قرار دارند ولیکن بدلایلی ارتباطی با دیگر نواحی ندارند و باعث قطع ارتباط منطقی میان بخش ها می شوند و یا ارتباطشان مریض و معیوب است، خلا ها به دلیل همین تضاد ممکن است باعث بوجود امدن یک سری تاثیرات غیر منطقی شوند که روال معمول بررسی در یافتن راه حل برای آن یکار نیاید
ایین,۶ نکته جالب توجه درباره بازیکنان این تیم به شرح زیر است: امید ابراهیمی هافبک میانی و ملی‌پوش استقلال درحالی که قرار بود در ترکیب یازده نفره ایین تیم برابر پدیده به میدان برود، هنگامی که گرم می‌کرد با درد از ناحیه کشاله روبه‌رو شد و منصوریان به محض اطلاع از وضعیت او، ترکیبش را عوض کرد و ترجیح داد تا ابراهیمی را برای مصاف با سپاهان نگه دارد
ضربی,پوشش بخش‌های مختلف زیرزمینی‌، به صورت طاق ضربی بوده و پوشش طبقه اول به صورت مسطح و با تیر چوبی ساخته شده‌ که لمه‌کوبی شکیلی به آن زیبایی بخشیده‌ است
جابهجایی,تصویری بهم ریخته که برای ایجاد تصویری صحیح از آن و با جابهجایی این قطعات، تصویری از دیوی در بک گراند اثر هویدا می‌شود
جاافتاده,‌ برخی معتقدند این خودرو از سدان‌های لوکس جاافتاده بازار مانند بی‌ام‌و، لکسوس، آئودی، مرسدس و اینفینیتی تقلید کرده است
علفی,باقلا گیاهی است علفی و یکساله که ارتفاع آن تا ۸۰ سانتیمتر می رسد
اهنگ,او همچنین برای سریال قلب یخی هم چند اهنگ (از جمله تیتراژ) خوانده‌است
جداکردن,خراسان:ولادت دوباره ایران «ولادت دوباره ایران»عنوان یادداشت روز روزنامه خراسان به قلم کورش  شجاعی است که در آن می خوانید؛تصرف خرمشهر و جداسازی خوزستان از ایران تنها  بخشی از آرزوها و اهداف صدام و اربابان و حمایت کنندگانش بود که البته به  لطف پروردگار و دلاورمردی های رزمندگان، این پیروان راستین اسلام ناب  محمدی، صدام جنایتکار این آرزوی باطل را در حضیض ذلت به گور برد، آنچه صدام  آن دیکتاتور جنایت پیشه خائن به اسلام و مسلمین با چراغ سبز حامیان غربی،  منطقه ای و عربی خود در سر پرورانده بود، فتح ایران و گرفتن جشن پیروزی در  تهران، تجزیه و تکه تکه کردن ایران تازه انقلاب کرده بود، صدام و ارتش بعث  برای رسیدن به این آرزوهای کذایی با استفاده از چندین لشکر مکانیزه و مجهز  به پیشرفته ترین سلاح های روز که آمریکا، شوروی سابق و برخی از کشورهای  غربی در اختیارش گذاشته بودند در کنار بهره گرفتن از حمایت های سیاسی و  مالی بی دریغ بسیاری از کشورهای منطقه و فرامنطقه ای ، با حمله ای همه  جانبه و برق آسا و البته با استفاده از غفلت و بلکه خیانت بنی صدر، ابتدا  با درهم شکستن مقاومت جانانه 35 روزه «جهان آرا» های دلاور، خرمشهر این  عروس شهرهای ایران را با ارتکاب انواع جنایت های جنگی به تصرف درآورد و  بلافاصله قصد جداکردن خوزستان از ایران و تجزیه کشورمان را داشت دشمنان با  پیشاهنگی صدام می خواستند آنچه از ایران این کشور بزرگ و دیرپای باقی می  ماند تنها «چند پاره ای» ضعیف و ذلیل شده باشد که نه عزتی و نه استقلالی و  نه تاثیری در منطقه و جهان و نه حتی موجودیتی واقعی و قابل توجه داشته باشد  به همین دلیل جنگ صدام و حامیانش علیه ایران نه صرفا برای سقوط نظام  اسلامی و جداکردن چند استان مهم از ایران و حتی تجزیه آن طراحی نشده بود  بلکه آنها همه این اهداف را تحت هدف کلی استحاله کشور و ملت بزرگ و متمدن  ایران با آن پشتوانه 7 هزار ساله تاریخی و فرهنگی و در هم شکستن اراده ملت  بزرگ این سامان و به ذلت و اضمحلال کشاندن آن و خلاصه «مرگ ایران» دنبال می  کردند و از این رو برای رسیدن به این هدف از ارتکاب هیچ جنایتی در حق ملت  ایران کوتاهی نکردند آنها به خاطر برخورداری از حمایت های تسلیحاتی غربی و  دلارهای نفتی عربی آنقدر سلاح و تجهیزات داشتند که برای نشانه گیری  رزمندگان ما در برخی موارد به جای استفاده از اسلحه «ژ 3» و مانند آن با دو  لول های ضدهوایی، پیکر پاک و سینه های ستبر رزمندگان ما را آماج گلوله های  خود قرار می دادند، آنقدر مین در اختیار آنها گذاشته بودند که براساس آمار  جهانی، به خاطر کاشته شدن چند میلیون مین ضد تانک و ضد نفر در مناطق مرزی  کشورمان توسط صدامیان که هنوز پس از گذشت حدود سه دهه از جنگ، این مین ها  از هم وطنانمان قربانی می گیرد ایران به عنوان دومین کشور جهان از نظر مین  های کاشته شده در آن شناخته می شود، آرزومندان فروپاشی و پایان «حیات  ایران» در کنار آن حمایت های بی حد و حصر تجهیزاتی ، سیاسی و مالی از صدام  از حدود 48 کشور جهان خصوصا از کشورهای عربی چند هزار مزدور برای حضور در  جبهه های جنگ علیه کشورمان اجیر کردند
سنجیدن,صفارهرندی بیان داشت: در سال آخر عمر یک دولت استیضاح حتی اگر با سنجیدن و دلایل موجه صورت گیرد، نتیجه عملی مناسبی ندارد و بر این اساس تصدی یک وزارتخانه به دست فردی می‌افتد که تنها چندین ماه وقت دارد
تمثیل,تمثیل‌ها و نشانه‌های به کار رفته در این قصه، مصداقی برای ارزش‌گذاری آن نشانه‌ها نیست
تمثیل,تمثیل‌ها و نشانه‌های به کار رفته در این قصه، مصداقی برای ارزش‌گذاری آن نشانه‌ها نیست
امدن,کنار امدن با آداب و رسوم ایران خیلی دشوار است
انباشتن,با این حال، سرعت انباشتن انبارها از نفت کُند و واردات نفت آمریکا کاهش یافته است
نخودی,آثار و اشیای به دست آمده از حفاری‌های متعدد در قره تپه عبارتند از: آثار معماری خشتی و چینه‌ای به صورت دیوار با پایه سنگی اجاق‌های سنگی به شکل مدور اشیای سفالین از جمله: ظروف پایه‌دار ساده یا پایه دکمه یا سه پایه ظروف ساده و منقوش به رنگ نخودی، خاکستری و قرمز پیکره و مجسمه انسانی و حیوانی مهره‌های سفالین و سنگی تیغه‌های سنگی
مسیله,از ١١ روستای دشت «مسیله»، مردم ٦ روستا به علت خشکسالی خانه‌هایشان را ترک کردند زهرا جعفرزاده|  همه چیز به رنگ خاک است؛ خانه‌ها، زمین، دشت، هوا، شترها و  صورت «محمدعلی»
مسیله,آبادی، «باقرآباد» است، یکی از پنج  روستای مانده در دل دشت مسیله قم
مسیله,» اکوسیستم «مسیله»   تخریب شده بحران روستاهای دشت مسیله تمامی ندارد، بحرانی که روستاها را تخریب کرد و  اهالیش را فراری داد
